CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0297750875790854,-0.9020385484683214,-1.0958068271268468,0.7703097320554659,0.6869127170731552,0.7196186890328662,0.8076740468796743,0.6461193552385194,-1.030269853146813,-0.7934751190385961,1.0
-0.2225557661156353,0.30648273962836003,-1.0958068271268468,-0.08782232434335577,1.3784258365518056,0.7608518219846937,-0.9115571653454586,0.6461193552385194,-1.030269853146813,-0.4182481005242039,0.0
-1.0505431074014009,1.5150040277250414,0.9125696019087162,-1.3273464058083204,0.34115615733383,1.8813017474038387,-0.9115571653454586,-1.5477016620727033,0.9706194905593347,-1.365084229033544,0.0
-0.7193481708870947,-0.9020385484683214,-1.0958068271268468,-1.4226944120748561,-0.6961135218841455,0.30502832811195685,-0.9115571653454586,0.6461193552385194,0.9706194905593347,-0.9450754263501092,
0.3673852145504728,0.30648273962836003,-1.0958068271268468,0.7703097320554659,-0.004600402405495207,1.5139224983128623,-0.9115571653454586,0.6461193552385194,-1.030269853146813,1.270605683358448,0.0
0.7917287269594276,1.5150040277250414,0.9125696019087162,-1.0413023870087132,-1.387626641362796,-1.2256990433614838,-0.9115571653454586,0.6461193552385194,-1.030269853146813,-1.0389298679746473,0.0
2.0647592641862924,1.5150040277250414,0.9125696019087162,1.4377457759212162,0.6869127170731552,0.5082146998775792,0.8076740468796743,-1.5477016620727033,-1.030269853146813,-1.3217305334612361,0.0
0.3259858474861845,0.30648273962836003,-1.0958068271268468,-0.373866343142963,-1.0418700816234707,0.6565159844610454,0.8076740468796743,0.6461193552385194,0.9706194905593347,-1.4466195155501451,0.0
0.988375720514797,-0.9020385484683214,0.9125696019087162,-0.373866343142963,-1.0418700816234707,1.5353679906784128,-0.9115571653454586,0.6461193552385194,-1.030269853146813,-1.3516108486601586,0.0
0.05688996156831064,-0.9020385484683214,0.9125696019087162,-0.18317033060989152,0.6869127170731552,0.5740147792990881,-0.9115571653454586,0.6461193552385194,-1.030269853146813,0.9224633136046113,0.0
-0.3674535508406443,1.5150040277250414,0.9125696019087162,1.9144858072538948,-0.35035696214482037,1.270791899628757,-0.9115571653454586,0.6461193552385194,0.9706194905593347,0.17681083976957404,0.0
-0.8642459556121037,1.5150040277250414,0.9125696019087162,0.4842657132558587,1.3784258365518056,-1.2256990433614838,0.8076740468796743,0.6461193552385194,-1.030269853146813,-0.21612687690875973,0.0
0.3673852145504728,-0.9020385484683214,-1.0958068271268468,0.19822169445625146,1.7241823962911307,-1.2256990433614838,-0.9115571653454586,0.6461193552385194,0.9706194905593347,0.7679650975443841,0.0
-0.6468992785245902,1.5150040277250414,-1.0958068271268468,-0.373866343142963,0.6869127170731552,-1.2256990433614838,0.8076740468796743,0.6461193552385194,0.9706194905593347,0.1501022966506523,0.0
-0.7296980126531668,0.30648273962836003,0.9125696019087162,-0.08782232434335577,1.3784258365518056,0.6245140279333111,0.8076740468796743,0.6461193552385194,-1.030269853146813,0.4933852006778416,0.0
-0.13975703198705872,0.30648273962836003,0.9125696019087162,-0.8506063744756417,0.34115615733383,0.7398996463028829,0.8076740468796743,0.6461193552385194,-1.030269853146813,-0.5996944683830436,0.0
-2.5823196887800677,0.30648273962836003,0.9125696019087162,0.8656577383220017,1.0326692768124803,0.828026873410687,-0.9115571653454586,0.6461193552385194,-1.030269853146813,1.3153586032017803,0.0
0.05688996156831064,1.5150040277250414,0.9125696019087162,-0.6599103619425702,-0.004600402405495207,0.9694339050806545,-0.9115571653454586,0.6461193552385194,-1.030269853146813,0.5861123686663593,0.0
1.3195706570291033,-0.9020385484683214,-1.0958068271268468,2.486573844853109,0.6869127170731552,-1.2256990433614838,-0.9115571653454586,0.6461193552385194,0.9706194905593347,-0.38670321791549916,0.0
0.07758964510045478,0.30648273962836003,-1.0958068271268468,-1.0413023870087132,1.3784258365518056,1.223456096317359,-0.9115571653454586,0.6461193552385194,-1.030269853146813,1.157631060291613,0.0
-1.5473355121728605,-0.9020385484683214,-1.0958068271268468,-0.46921434940949874,-0.6961135218841455,0.5011909473278032,-0.9115571653454586,0.6461193552385194,-1.030269853146813,-1.5798408981693768,0.0
0.2949363221879683,1.5150040277250414,-1.0958068271268468,-0.373866343142963,1.0326692768124803,0.6844643459383751,-0.9115571653454586,-1.5477016620727033,-1.030269853146813,0.366948847296793,0.0
0.543332524573698,-0.9020385484683214,0.9125696019087162,1.6284417884542877,1.3784258365518056,-1.2256990433614838,-0.9115571653454586,-1.5477016620727033,-1.030269853146813,-0.25316050232089077,0.0
-0.9470446897406802,-0.9020385484683214,-1.0958068271268468,2.9633138761857882,1.3784258365518056,-1.2256990433614838,-0.9115571653454586,0.6461193552385194,0.9706194905593347,0.3980157297164775,0.0
0.07758964510045478,-0.9020385484683214,0.9125696019087162,-1.3273464058083204,-0.6961135218841455,-1.2256990433614838,0.8076740468796743,-1.5477016620727033,0.9706194905593347,1.2839703878067197,0.0
0.9676760369826529,-0.9020385484683214,-1.0958068271268468,0.38891770698932293,1.7241823962911307,1.1436338347449762,-0.9115571653454586,-1.5477016620727033,0.9706194905593347,-1.3192838471535948,0.0
-0.3674535508406443,1.5150040277250414,0.9125696019087162,2.1051818197869663,1.3784258365518056,-1.2256990433614838,0.8076740468796743,0.6461193552385194,-1.030269853146813,0.8715139533335117,0.0
0.49158331574333763,-0.9020385484683214,0.9125696019087162,0.7703097320554659,-0.004600402405495207,1.2787936308673507,0.8076740468796743,-1.5477016620727033,-1.030269853146813,-1.7223141665861346,1.0
0.2638867968897521,-0.9020385484683214,0.9125696019087162,-0.08782232434335577,1.0326692768124803,-1.2256990433614838,0.8076740468796743,0.6461193552385194,0.9706194905593347,0.5840014474969495,0.0
0.3259858474861845,-0.9020385484683214,0.9125696019087162,-0.08782232434335577,-0.35035696214482037,0.49229281576037404,-0.9115571653454586,0.6461193552385194,0.9706194905593347,-1.4682122916406308,0.0
-1.8164313980907343,-0.9020385484683214,-1.0958068271268468,0.5796137195223945,-1.733383201102121,0.9261752567782415,-0.9115571653454586,0.6461193552385194,-1.030269853146813,-1.256879870494023,1.0
